"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 25, 2023","1.1006","1.1082","1.1101","1.0998","29.17K","-0.69%"
"Apr 24, 2023","1.1082","1.1023","1.1085","1.1001","25.06K","0.64%"
"Apr 21, 2023","1.1012","1.1006","1.1029","1.0973","25.72K","0.10%"
"Apr 20, 2023","1.1001","1.0990","1.1026","1.0968","24.30K","0.10%"
"Apr 19, 2023","1.0990","1.1012","1.1022","1.0954","24.67K","-0.18%"
"Apr 18, 2023","1.1010","1.0968","1.1021","1.0960","22.23K","0.40%"
"Apr 17, 2023","1.0966","1.1030","1.1038","1.0948","23.00K","-0.65%"
"Apr 14, 2023","1.1038","1.1083","1.1114","1.1012","25.98K","-0.45%"
"Apr 13, 2023","1.1088","1.1023","1.1108","1.1017","24.47K","0.46%"
"Apr 12, 2023","1.1037","1.0962","1.1043","1.0955","27.52K","0.79%"
"Apr 11, 2023","1.0950","1.0905","1.0971","1.0904","18.46K","0.43%"
"Apr 10, 2023","1.0903","1.0952","1.0961","1.0875","16.01K","-0.51%"
"Apr 07, 2023","1.0959","1.0963","1.0968","1.0920","7.23K","-0.15%"
"Apr 06, 2023","1.0975","1.0951","1.0982","1.0928","19.34K","0.20%"
"Apr 05, 2023","1.0953","1.1001","1.1012","1.0935","23.98K","-0.43%"
"Apr 04, 2023","1.1000","1.0945","1.1019","1.0929","30.55K","0.51%"
"Apr 03, 2023","1.0944","1.0888","1.0964","1.0835","28.37K","0.37%"
"Mar 31, 2023","1.0904","1.0955","1.0975","1.0885","30.07K","-0.47%"
"Mar 30, 2023","1.0955","1.0892","1.0976","1.0872","25.35K","0.53%"
"Mar 29, 2023","1.0897","1.0896","1.0923","1.0869","21.69K","0.01%"
"Mar 28, 2023","1.0896","1.0853","1.0901","1.0850","20.45K","0.43%"
"Mar 27, 2023","1.0849","1.0815","1.0854","1.0797","20.86K","0.32%"
"Mar 24, 2023","1.0814","1.0886","1.0892","1.0769","36.56K","-0.75%"
"Mar 23, 2023","1.0896","1.0915","1.0984","1.0878","34.38K","-0.36%"
"Mar 22, 2023","1.0935","1.0826","1.0968","1.0814","35.98K","1.05%"
"Mar 21, 2023","1.0821","1.0782","1.0845","1.0761","23.73K","0.36%"
"Mar 20, 2023","1.0782","1.0735","1.0790","1.0691","30.67K","0.38%"
"Mar 17, 2023","1.0741","1.0671","1.0744","1.0668","27.46K","0.65%"
"Mar 16, 2023","1.0672","1.0642","1.0695","1.0614","41.14K","0.18%"
"Mar 15, 2023","1.0653","1.0797","1.0822","1.0581","59.54K","-1.39%"
"Mar 14, 2023","1.0803","1.0800","1.0814","1.0749","41.01K","0.78%"
"Mar 13, 2023","1.0719","1.0711","1.0736","1.0660","0.53K","0.70%"
"Mar 10, 2023","1.0644","1.0590","1.0701","1.0575","6.55K","0.62%"
"Mar 09, 2023","1.0578","1.0548","1.0592","1.0539","19.49K","0.27%"
"Mar 08, 2023","1.0550","1.0555","1.0577","1.0528","25.14K","-0.05%"
"Mar 07, 2023","1.0555","1.0687","1.0699","1.0549","33.57K","-1.17%"
"Mar 06, 2023","1.0680","1.0638","1.0699","1.0626","23.37K","0.37%"
"Mar 03, 2023","1.0641","1.0604","1.0644","1.0593","23.46K","0.42%"
"Mar 02, 2023","1.0597","1.0679","1.0679","1.0581","27.43K","-0.65%"
"Mar 01, 2023","1.0666","1.0585","1.0699","1.0573","38.53K","0.70%"
"Feb 28, 2023","1.0592","1.0616","1.0654","1.0583","29.33K","-0.24%"
"Feb 27, 2023","1.0618","1.0565","1.0629","1.0542","24.18K","0.54%"
"Feb 24, 2023","1.0561","1.0604","1.0624","1.0546","31.89K","-0.42%"
"Feb 23, 2023","1.0606","1.0619","1.0638","1.0587","23.02K","-0.07%"
"Feb 22, 2023","1.0613","1.0660","1.0676","1.0611","22.88K","-0.46%"
"Feb 21, 2023","1.0662","1.0702","1.0718","1.0651","37.63K","-0.32%"
"Feb 20, 2023","1.0696","1.0698","1.0718","1.0684","13.04K","-0.02%"
"Feb 19, 2023","1.0698","1.0705","1.0706","1.0696","0.61K","-0.12%"
"Feb 17, 2023","1.0711","1.0687","1.0713","1.0627","28.22K","0.06%"
"Feb 16, 2023","1.0705","1.0704","1.0736","1.0669","29.48K","0.07%"
"Feb 15, 2023","1.0698","1.0755","1.0762","1.0677","24.05K","-0.55%"
"Feb 14, 2023","1.0757","1.0743","1.0823","1.0725","38.41K","0.20%"
"Feb 13, 2023","1.0735","1.0693","1.0749","1.0673","22.33K","0.40%"
"Feb 10, 2023","1.0692","1.0759","1.0772","1.0685","25.01K","-0.61%"
"Feb 09, 2023","1.0758","1.0742","1.0811","1.0729","25.43K","0.11%"
"Feb 08, 2023","1.0746","1.0753","1.0782","1.0731","22.61K","0.04%"
"Feb 07, 2023","1.0742","1.0747","1.0788","1.0691","39.24K","-0.06%"
"Feb 06, 2023","1.0748","1.0814","1.0823","1.0732","29.54K","-0.75%"
"Feb 03, 2023","1.0829","1.0935","1.0970","1.0815","42.89K","-0.96%"
"Feb 02, 2023","1.0934","1.1014","1.1059","1.0911","49.11K","-0.65%"
"Feb 01, 2023","1.1006","1.0890","1.1036","1.0880","49.83K","1.04%"
"Jan 31, 2023","1.0893","1.0880","1.0905","1.0831","28.11K","0.15%"
"Jan 30, 2023","1.0877","1.0902","1.0944","1.0869","30.52K","-0.21%"
"Jan 27, 2023","1.0900","1.0919","1.0931","1.0868","30.68K","-0.19%"
"Jan 26, 2023","1.0921","1.0947","1.0962","1.0882","35.56K","-0.26%"
"Jan 25, 2023","1.0949","1.0917","1.0958","1.0892","30.87K","0.27%"
"Jan 24, 2023","1.0919","1.0906","1.0932","1.0871","28.93K","0.23%"
"Jan 23, 2023","1.0894","1.0901","1.0962","1.0882","32.26K","0.03%"
"Jan 20, 2023","1.0891","1.0869","1.0896","1.0839","27.00K","0.20%"
"Jan 19, 2023","1.0869","1.0832","1.0878","1.0819","0.26K","0.30%"
"Jan 18, 2023","1.0836","1.0831","1.0928","1.0805","0.29K","0.03%"
"Jan 17, 2023","1.0833","1.0875","1.0916","1.0815","0.40K","-0.35%"
"Jan 16, 2023","1.0871","1.0863","1.0916","1.0843","16.82K","0.06%"
"Jan 15, 2023","1.0864","1.0875","1.0878","1.0863","0.72K","-0.06%"
"Jan 13, 2023","1.0871","1.0895","1.0911","1.0823","28.77K","-0.19%"
"Jan 12, 2023","1.0892","1.0802","1.0910","1.0771","45.00K","0.77%"
"Jan 11, 2023","1.0809","1.0776","1.0823","1.0771","31.30K","0.20%"
"Jan 10, 2023","1.0787","1.0778","1.0806","1.0758","27.08K","-0.12%"
"Jan 09, 2023","1.0800","1.0692","1.0809","1.0690","33.76K","0.99%"
"Jan 06, 2023","1.0694","1.0569","1.0697","1.0523","41.58K","1.10%"
"Jan 05, 2023","1.0578","1.0652","1.0680","1.0563","0.37K","-0.73%"
"Jan 04, 2023","1.0656","1.0593","1.0685","1.0590","0.30K","0.37%"
"Jan 03, 2023","1.0617","1.0729","1.0745","1.0570","0.53K","-1.04%"
"Jan 02, 2023","1.0729","1.0727","1.0736","1.0702","2.57K","-0.24%"
"Jan 01, 2023","1.0755","1.0755","1.0755","1.0755","-","0.01%"
"Dec 30, 2022","1.0754","1.0715","1.0767","1.0692","36.75K","0.20%"
"Dec 29, 2022","1.0733","1.0664","1.0745","1.0664","23.87K","0.54%"
"Dec 28, 2022","1.0675","1.0700","1.0734","1.0665","27.58K","-0.26%"
"Dec 27, 2022","1.0703","1.0688","1.0732","1.0672","27.56K","0.01%"
"Dec 26, 2022","1.0702","1.0695","1.0708","1.0692","0.83K","0.25%"
"Dec 25, 2022","1.0675","1.0675","1.0675","1.0675","-","-0.07%"
"Dec 23, 2022","1.0683","1.0662","1.0695","1.0648","26.17K","0.24%"
"Dec 22, 2022","1.0657","1.0671","1.0723","1.0635","33.03K","-0.22%"
"Dec 21, 2022","1.0680","1.0690","1.0712","1.0655","31.51K","-0.09%"
"Dec 20, 2022","1.0690","1.0678","1.0726","1.0647","39.33K","0.75%"
"Dec 19, 2022","1.0610","1.0547","1.0674","1.0547","0.25K","0.08%"
"Dec 16, 2022","1.0602","1.0631","1.0664","1.0587","4.82K","-0.28%"
"Dec 15, 2022","1.0632","1.0677","1.0738","1.0595","42.67K","-0.36%"
"Dec 14, 2022","1.0670","1.0639","1.0701","1.0621","45.06K","0.26%"
"Dec 13, 2022","1.0642","1.0542","1.0680","1.0534","44.19K","1.07%"
"Dec 12, 2022","1.0529","1.0545","1.0587","1.0512","29.57K","-0.23%"
"Dec 09, 2022","1.0553","1.0564","1.0595","1.0508","30.88K","-0.14%"
"Dec 08, 2022","1.0568","1.0514","1.0573","1.0497","30.18K","0.42%"
"Dec 07, 2022","1.0524","1.0476","1.0560","1.0452","0.20K","0.48%"
"Dec 06, 2022","1.0474","1.0505","1.0543","1.0470","0.34K","-0.30%"
"Dec 05, 2022","1.0505","1.0552","1.0606","1.0491","0.27K","-0.41%"
"Dec 02, 2022","1.0548","1.0516","1.0557","1.0439","43.99K","0.15%"
"Dec 01, 2022","1.0532","1.0423","1.0550","1.0405","62.43K","0.99%"
"Nov 30, 2022","1.0429","1.0343","1.0443","1.0305","50.31K","0.84%"
"Nov 29, 2022","1.0342","1.0360","1.0410","1.0335","36.19K","-0.12%"
"Nov 28, 2022","1.0354","1.0405","1.0514","1.0347","43.60K","-0.65%"
"Nov 25, 2022","1.0422","1.0425","1.0466","1.0371","44.17K","-0.03%"
"Nov 24, 2022","1.0425","1.0435","1.0466","1.0399","20.47K","0.05%"
"Nov 23, 2022","1.0420","1.0321","1.0424","1.0316","32.96K","1.02%"
"Nov 22, 2022","1.0315","1.0264","1.0328","1.0260","26.50K","0.54%"
"Nov 21, 2022","1.0260","1.0348","1.0357","1.0243","26.74K","-0.87%"
"Nov 18, 2022","1.0350","1.0388","1.0418","1.0336","26.46K","-0.36%"
"Nov 17, 2022","1.0387","1.0419","1.0429","1.0328","33.11K","-0.29%"
"Nov 16, 2022","1.0417","1.0373","1.0464","1.0356","39.21K","0.26%"
"Nov 15, 2022","1.0390","1.0350","1.0508","1.0306","60.44K","0.10%"
"Nov 14, 2022","1.0380","1.0358","1.0385","1.0298","32.51K","-0.10%"
"Nov 11, 2022","1.0390","1.0225","1.0392","1.0190","46.93K","1.78%"
"Nov 10, 2022","1.0208","1.0040","1.0249","0.9963","58.84K","1.78%"
"Nov 09, 2022","1.0029","1.0099","1.0115","1.0020","32.03K","-0.74%"
"Nov 08, 2022","1.0104","1.0049","1.0126","1.0001","31.34K","0.47%"
"Nov 07, 2022","1.0057","0.9966","1.0065","0.9949","29.56K","0.77%"
"Nov 04, 2022","0.9980","0.9795","0.9998","0.9774","51.35K","2.00%"
"Nov 03, 2022","0.9784","0.9850","0.9872","0.9761","29.20K","-1.38%"
"Nov 02, 2022","0.9921","0.9918","1.0011","0.9846","43.32K","0.03%"
"Nov 01, 2022","0.9918","0.9916","0.9989","0.9887","38.87K","-0.06%"
"Oct 31, 2022","0.9924","0.9994","1.0001","0.9908","24.58K","-0.68%"
"Oct 28, 2022","0.9992","1.0005","1.0035","0.9963","32.47K","-0.08%"
"Oct 27, 2022","1.0000","1.0119","1.0132","0.9995","46.20K","-1.20%"
"Oct 26, 2022","1.0121","1.0003","1.0129","0.9983","43.59K","1.21%"
"Oct 25, 2022","1.0000","0.9914","1.0018","0.9888","37.01K","0.84%"
"Oct 24, 2022","0.9917","0.9914","0.9940","0.9845","40.19K","0.30%"
"Oct 21, 2022","0.9887","0.9829","0.9910","0.9747","60.62K","0.62%"
"Oct 20, 2022","0.9826","0.9811","0.9888","0.9796","32.30K","0.16%"
"Oct 19, 2022","0.9810","0.9903","0.9917","0.9802","31.09K","-0.86%"
"Oct 18, 2022","0.9895","0.9884","0.9920","0.9858","31.82K","0.01%"
"Oct 17, 2022","0.9894","0.9771","0.9898","0.9766","28.65K","1.27%"
"Oct 14, 2022","0.9770","0.9825","0.9856","0.9754","38.19K","-0.65%"
"Oct 13, 2022","0.9834","0.9745","0.9853","0.9677","49.81K","0.90%"
"Oct 12, 2022","0.9746","0.9750","0.9784","0.9716","32.55K","-0.11%"
"Oct 11, 2022","0.9757","0.9752","0.9823","0.9719","41.68K","0.04%"
"Oct 10, 2022","0.9753","0.9790","0.9802","0.9731","36.45K","-0.34%"
"Oct 07, 2022","0.9786","0.9843","0.9867","0.9776","45.11K","-0.58%"
"Oct 06, 2022","0.9843","0.9937","0.9977","0.9835","41.56K","-1.05%"
"Oct 05, 2022","0.9947","1.0033","1.0049","0.9888","42.48K","-1.05%"
"Oct 04, 2022","1.0053","0.9871","1.0054","0.9859","51.35K","1.84%"
"Oct 03, 2022","0.9871","0.9850","0.9899","0.9806","50.81K","0.09%"
"Sep 30, 2022","0.9862","0.9868","0.9908","0.9789","54.17K","0.15%"
"Sep 29, 2022","0.9847","0.9786","0.9870","0.9690","55.58K","0.45%"
"Sep 28, 2022","0.9803","0.9654","0.9809","0.9592","60.09K","1.51%"
"Sep 27, 2022","0.9657","0.9672","0.9730","0.9625","42.49K","-0.14%"
"Sep 26, 2022","0.9671","0.9746","0.9770","0.9607","57.72K","-0.63%"
"Sep 23, 2022","0.9732","0.9897","0.9913","0.9726","44.53K","-1.62%"
"Sep 22, 2022","0.9892","0.9905","0.9969","0.9869","42.02K","-0.80%"
"Sep 21, 2022","0.9972","1.0037","1.0041","0.9878","49.13K","-0.63%"
"Sep 20, 2022","1.0035","1.0093","1.0117","1.0022","32.10K","0.46%"
"Sep 19, 2022","0.9990","0.9990","1.0025","0.9911","0.32K","-0.13%"
"Sep 16, 2022","1.0003","0.9994","1.0036","0.9946","7.00K","0.09%"
"Sep 15, 2022","0.9994","0.9999","1.0018","0.9956","23.27K","0.11%"
"Sep 14, 2022","0.9983","0.9971","1.0026","0.9958","31.48K","0.03%"
"Sep 13, 2022","0.9980","1.0126","1.0190","0.9969","36.67K","-1.40%"
"Sep 12, 2022","1.0122","1.0074","1.0202","1.0063","38.85K","0.74%"
"Sep 09, 2022","1.0048","1.0004","1.0117","1.0002","35.80K","0.51%"
"Sep 08, 2022","0.9997","1.0014","1.0038","0.9935","41.54K","0.08%"
"Sep 07, 2022","0.9989","0.9910","1.0018","0.9883","34.81K","0.73%"
"Sep 06, 2022","0.9917","0.9940","0.9994","0.9871","60.06K","-0.40%"
"Sep 05, 2022","0.9957","0.9916","0.9959","0.9887","22.70K","0.40%"
"Sep 04, 2022","0.9917","0.9937","0.9940","0.9912","2.40K","-0.57%"
"Sep 02, 2022","0.9974","0.9952","1.0043","0.9950","37.03K","0.20%"
"Sep 01, 2022","0.9954","1.0055","1.0065","0.9920","43.10K","-1.01%"
"Aug 31, 2022","1.0056","1.0026","1.0091","0.9983","39.77K","0.23%"
"Aug 30, 2022","1.0033","1.0009","1.0067","0.9993","35.39K","0.29%"
"Aug 29, 2022","1.0004","0.9973","1.0042","0.9926","34.30K","0.26%"
"Aug 26, 2022","0.9978","0.9991","1.0103","0.9960","45.80K","-0.06%"
"Aug 25, 2022","0.9984","0.9983","1.0047","0.9963","30.81K","0.05%"
"Aug 24, 2022","0.9979","0.9985","1.0015","0.9926","34.48K","0.01%"
"Aug 23, 2022","0.9978","0.9960","1.0036","0.9917","36.97K","0.27%"
"Aug 22, 2022","0.9951","1.0050","1.0065","0.9944","32.22K","-0.99%"
"Aug 19, 2022","1.0051","1.0106","1.0115","1.0050","26.12K","-0.58%"
"Aug 18, 2022","1.0110","1.0195","1.0213","1.0099","30.57K","-0.95%"
"Aug 17, 2022","1.0207","1.0188","1.0224","1.0167","24.66K","0.16%"
"Aug 16, 2022","1.0191","1.0181","1.0217","1.0145","25.06K","0.12%"
"Aug 15, 2022","1.0179","1.0282","1.0292","1.0178","25.52K","-1.08%"
"Aug 12, 2022","1.0290","1.0313","1.0352","1.0263","23.53K","-0.58%"
"Aug 11, 2022","1.0350","1.0336","1.0390","1.0300","28.30K","0.17%"
"Aug 10, 2022","1.0332","1.0242","1.0396","1.0228","41.34K","0.97%"
"Aug 09, 2022","1.0233","1.0223","1.0275","1.0216","18.83K","0.17%"
"Aug 08, 2022","1.0216","1.0206","1.0251","1.0188","19.98K","0.10%"
"Aug 05, 2022","1.0206","1.0277","1.0282","1.0171","26.62K","-0.72%"
"Aug 04, 2022","1.0280","1.0200","1.0283","1.0184","26.31K","0.92%"
"Aug 03, 2022","1.0186","1.0197","1.0242","1.0154","35.14K","-0.20%"
"Aug 02, 2022","1.0206","1.0294","1.0326","1.0196","43.11K","-0.80%"
"Aug 01, 2022","1.0288","1.0256","1.0310","1.0239","30.73K","0.32%"
"Jul 29, 2022","1.0255","1.0230","1.0290","1.0181","46.13K","0.42%"
"Jul 28, 2022","1.0212","1.0236","1.0270","1.0149","47.11K","-0.23%"
"Jul 27, 2022","1.0236","1.0155","1.0259","1.0135","41.40K","0.74%"
"Jul 26, 2022","1.0161","1.0258","1.0289","1.0146","39.78K","-0.97%"
"Jul 25, 2022","1.0261","1.0238","1.0298","1.0218","28.91K","0.24%"
"Jul 22, 2022","1.0236","1.0269","1.0296","1.0170","44.07K","0.02%"
"Jul 21, 2022","1.0234","1.0224","1.0320","1.0194","55.32K","0.12%"
"Jul 20, 2022","1.0222","1.0270","1.0318","1.0200","41.42K","-0.54%"
"Jul 19, 2022","1.0278","1.0189","1.0317","1.0166","47.77K","0.78%"
"Jul 18, 2022","1.0198","1.0136","1.0249","1.0126","40.45K","0.70%"
"Jul 15, 2022","1.0127","1.0067","1.0146","1.0054","34.26K","0.50%"
"Jul 14, 2022","1.0077","1.0109","1.0109","1.0000","42.57K","-0.37%"
"Jul 13, 2022","1.0114","1.0085","1.0172","1.0046","44.30K","0.20%"
"Jul 12, 2022","1.0094","1.0090","1.0124","1.0049","29.28K","-0.18%"
"Jul 11, 2022","1.0112","1.0268","1.0268","1.0083","28.11K","-1.11%"
"Jul 08, 2022","1.0225","1.0214","1.0242","1.0122","45.79K","0.16%"
"Jul 07, 2022","1.0209","1.0241","1.0274","1.0195","29.14K","-0.25%"
"Jul 06, 2022","1.0235","1.0317","1.0331","1.0215","37.59K","-0.79%"
"Jul 05, 2022","1.0316","1.0481","1.0519","1.0289","55.65K","-1.64%"
"Jul 04, 2022","1.0488","1.0490","1.0519","1.0474","13.48K","-0.01%"
"Jul 03, 2022","1.0489","1.0475","1.0494","1.0475","0.53K","0.08%"
"Jul 01, 2022","1.0481","1.0541","1.0541","1.0422","35.87K","-0.54%"
"Jun 30, 2022","1.0538","1.0499","1.0546","1.0439","36.48K","0.35%"
"Jun 29, 2022","1.0501","1.0584","1.0595","1.0495","26.45K","-0.78%"
"Jun 28, 2022","1.0584","1.0644","1.0668","1.0564","27.05K","-0.59%"
"Jun 27, 2022","1.0647","1.0609","1.0679","1.0609","22.70K","0.33%"
"Jun 24, 2022","1.0612","1.0586","1.0635","1.0576","20.91K","0.26%"
"Jun 23, 2022","1.0585","1.0629","1.0646","1.0546","30.18K","-0.45%"
"Jun 22, 2022","1.0633","1.0602","1.0673","1.0534","31.28K","0.33%"
"Jun 21, 2022","1.0598","1.0556","1.0648","1.0541","39.87K","0.14%"
"Jun 20, 2022","1.0583","1.0558","1.0611","1.0551","15.41K","0.26%"
"Jun 19, 2022","1.0556","1.0559","1.0559","1.0547","0.58K","-0.02%"
"Jun 17, 2022","1.0558","1.0619","1.0628","1.0511","33.30K","-0.80%"
"Jun 16, 2022","1.0643","1.0512","1.0668","1.0447","46.47K","1.43%"
"Jun 15, 2022","1.0493","1.0485","1.0577","1.0429","52.68K","0.11%"
"Jun 14, 2022","1.0481","1.0473","1.0553","1.0465","33.12K","0.47%"
"Jun 13, 2022","1.0431","1.0574","1.0574","1.0406","0.49K","-0.86%"
"Jun 10, 2022","1.0522","1.0630","1.0643","1.0504","6.74K","-1.00%"
"Jun 09, 2022","1.0628","1.0719","1.0775","1.0612","37.57K","-0.84%"
"Jun 08, 2022","1.0718","1.0707","1.0750","1.0673","22.93K","0.07%"
"Jun 07, 2022","1.0710","1.0704","1.0718","1.0654","21.65K","0.15%"
"Jun 06, 2022","1.0694","1.0718","1.0755","1.0688","18.08K","-0.29%"
"Jun 03, 2022","1.0725","1.0743","1.0768","1.0708","16.04K","-0.17%"
"Jun 02, 2022","1.0743","1.0656","1.0755","1.0649","19.96K","0.77%"
"Jun 01, 2022","1.0661","1.0739","1.0745","1.0631","26.83K","-0.75%"
"May 31, 2022","1.0742","1.0745","1.0794","1.0684","41.08K","-0.33%"
"May 30, 2022","1.0778","1.0736","1.0794","1.0733","14.49K","0.39%"
"May 29, 2022","1.0736","1.0745","1.0745","1.0732","0.40K","-0.03%"
"May 27, 2022","1.0739","1.0736","1.0772","1.0703","26.64K","0.11%"
"May 26, 2022","1.0727","1.0685","1.0739","1.0669","20.05K","0.29%"
"May 25, 2022","1.0696","1.0739","1.0748","1.0651","24.87K","-0.35%"
"May 24, 2022","1.0734","1.0703","1.0758","1.0671","27.74K","0.30%"
"May 23, 2022","1.0702","1.0574","1.0707","1.0571","27.11K","1.38%"
"May 20, 2022","1.0556","1.0594","1.0609","1.0542","22.77K","-0.50%"
"May 19, 2022","1.0609","1.0474","1.0617","1.0473","30.08K","1.17%"
"May 18, 2022","1.0486","1.0561","1.0575","1.0472","21.44K","-0.66%"
"May 17, 2022","1.0556","1.0457","1.0567","1.0440","26.99K","1.01%"
"May 16, 2022","1.0450","1.0417","1.0456","1.0401","22.73K","0.21%"
"May 14, 2022","1.0428","1.0428","1.0428","1.0428","-","0.11%"
"May 13, 2022","1.0417","1.0395","1.0432","1.0362","25.25K","0.33%"
"May 12, 2022","1.0383","1.0525","1.0542","1.0367","40.74K","-1.54%"
"May 11, 2022","1.0545","1.0545","1.0592","1.0516","27.89K","-0.01%"
"May 10, 2022","1.0546","1.0576","1.0601","1.0540","20.06K","-0.33%"
"May 09, 2022","1.0581","1.0560","1.0607","1.0510","25.48K","0.24%"
"May 07, 2022","1.0556","1.0556","1.0556","1.0556","-","-0.07%"
"May 06, 2022","1.0563","1.0558","1.0615","1.0498","36.80K","0.29%"
"May 05, 2022","1.0532","1.0639","1.0658","1.0509","34.44K","-0.98%"
"May 04, 2022","1.0636","1.0541","1.0650","1.0524","31.44K","0.86%"
"May 03, 2022","1.0545","1.0528","1.0597","1.0511","25.12K","0.32%"
"May 02, 2022","1.0511","1.0566","1.0588","1.0509","22.03K","-0.74%"
"Apr 29, 2022","1.0589","1.0519","1.0613","1.0510","29.69K","0.61%"
"Apr 28, 2022","1.0525","1.0585","1.0585","1.0490","34.00K","-0.53%"
"Apr 27, 2022","1.0581","1.0661","1.0675","1.0535","32.66K","-0.81%"
"Apr 26, 2022","1.0667","1.0733","1.0760","1.0654","22.27K","-0.61%"
"Apr 25, 2022","1.0732","1.0826","1.0839","1.0719","25.48K","-0.70%"
"Apr 22, 2022","1.0808","1.0857","1.0874","1.0792","24.96K","-0.49%"
"Apr 21, 2022","1.0861","1.0874","1.0959","1.0845","31.00K","-0.04%"
"Apr 20, 2022","1.0865","1.0812","1.0889","1.0807","22.78K","0.47%"
"Apr 19, 2022","1.0814","1.0803","1.0838","1.0785","15.92K","0.05%"
"Apr 18, 2022","1.0809","1.0845","1.0846","1.0794","9.73K","-0.41%"
"Apr 14, 2022","1.0854","1.0916","1.0947","1.0781","36.41K","-0.51%"
"Apr 13, 2022","1.0910","1.0869","1.0918","1.0833","22.78K","0.51%"
"Apr 12, 2022","1.0855","1.0914","1.0930","1.0847","24.50K","-0.57%"
"Apr 11, 2022","1.0917","1.0930","1.0960","1.0899","16.95K","0.05%"
"Apr 08, 2022","1.0911","1.0908","1.0919","1.0863","28.76K","0.04%"
"Apr 07, 2022","1.0907","1.0928","1.0965","1.0892","26.14K","-0.19%"
"Apr 06, 2022","1.0928","1.0934","1.0966","1.0902","24.57K","-0.05%"
"Apr 05, 2022","1.0933","1.1000","1.1016","1.0928","23.91K","-0.62%"
"Apr 04, 2022","1.1001","1.1075","1.1083","1.0989","18.55K","-0.70%"
"Apr 02, 2022","1.1078","1.1078","1.1078","1.1078","-","0.08%"
"Apr 01, 2022","1.1069","1.1096","1.1106","1.1057","18.47K","-0.27%"
"Mar 31, 2022","1.1099","1.1187","1.1216","1.1091","28.90K","-0.84%"
"Mar 30, 2022","1.1193","1.1115","1.1202","1.1115","22.20K","0.65%"
"Mar 29, 2022","1.1121","1.1018","1.1169","1.1001","31.91K","0.89%"
"Mar 28, 2022","1.1023","1.1017","1.1033","1.0977","24.07K","0.03%"
"Mar 25, 2022","1.1020","1.1030","1.1071","1.1012","19.09K","-0.11%"
"Mar 24, 2022","1.1032","1.1037","1.1048","1.0999","25.71K","-0.09%"
"Mar 23, 2022","1.1042","1.1058","1.1077","1.0997","18.33K","-0.13%"
"Mar 22, 2022","1.1056","1.1050","1.1080","1.0994","21.34K","0.06%"
"Mar 21, 2022","1.1049","1.1088","1.1103","1.1043","17.04K","-0.24%"
"Mar 20, 2022","1.1076","1.1085","1.1091","1.1074","0.68K","-0.07%"
"Mar 18, 2022","1.1084","1.1125","1.1154","1.1038","27.72K","-0.47%"
"Mar 17, 2022","1.1136","1.1065","1.1172","1.1043","28.13K","0.87%"
"Mar 16, 2022","1.1040","1.0990","1.1083","1.0986","31.93K","0.56%"
"Mar 15, 2022","1.0978","1.0976","1.1057","1.0964","27.40K","0.16%"
"Mar 14, 2022","1.0961","1.0848","1.0988","1.0848","0.22K","0.50%"
"Mar 11, 2022","1.0907","1.0985","1.1044","1.0899","5.40K","-0.73%"
"Mar 10, 2022","1.0987","1.1098","1.1121","1.0976","37.11K","-0.83%"
"Mar 09, 2022","1.1079","1.0899","1.1096","1.0890","35.57K","1.57%"
"Mar 08, 2022","1.0908","1.0855","1.0960","1.0850","41.30K","0.54%"
"Mar 07, 2022","1.0849","1.0939","1.0939","1.0807","40.98K","-0.59%"
"Mar 04, 2022","1.0913","1.1068","1.1070","1.0888","33.94K","-1.33%"
"Mar 03, 2022","1.1060","1.1122","1.1125","1.1035","23.03K","-0.59%"
"Mar 02, 2022","1.1126","1.1118","1.1146","1.1060","33.14K","-0.01%"
"Mar 01, 2022","1.1127","1.1226","1.1237","1.1093","33.80K","-0.89%"
"Feb 28, 2022","1.1227","1.1207","1.1252","1.1148","34.15K","-0.36%"
"Feb 25, 2022","1.1268","1.1220","1.1279","1.1170","26.37K","0.69%"
"Feb 24, 2022","1.1191","1.1314","1.1314","1.1110","49.81K","-1.08%"
"Feb 23, 2022","1.1313","1.1331","1.1363","1.1306","16.66K","-0.24%"
"Feb 22, 2022","1.1340","1.1338","1.1396","1.1293","32.91K","0.23%"
"Feb 21, 2022","1.1314","1.1323","1.1394","1.1301","15.95K","-0.06%"
"Feb 20, 2022","1.1321","1.1322","1.1329","1.1318","0.53K","-0.15%"
"Feb 18, 2022","1.1338","1.1367","1.1383","1.1319","15.25K","-0.27%"
"Feb 17, 2022","1.1369","1.1383","1.1392","1.1329","21.58K","-0.24%"
"Feb 16, 2022","1.1396","1.1365","1.1402","1.1352","18.49K","0.26%"
"Feb 15, 2022","1.1366","1.1306","1.1375","1.1306","19.48K","0.56%"
"Feb 14, 2022","1.1303","1.1350","1.1377","1.1287","30.24K","-0.35%"
"Feb 11, 2022","1.1343","1.1452","1.1452","1.1337","31.95K","-1.00%"
"Feb 10, 2022","1.1457","1.1436","1.1503","1.1381","33.92K","0.15%"
"Feb 09, 2022","1.1440","1.1427","1.1456","1.1410","17.11K","0.16%"
"Feb 08, 2022","1.1422","1.1450","1.1457","1.1404","17.57K","-0.26%"
"Feb 07, 2022","1.1452","1.1457","1.1468","1.1423","19.80K","-0.04%"
"Feb 04, 2022","1.1457","1.1450","1.1492","1.1420","32.97K","0.13%"
